hostname;ip;versao_atual_completa;versao_para_atualizar;data_coleta;precisa_atualizar
;2026-09-04;NAO
husm-hvl-apl1;10.60.1.15;11 (Bullseye)
;
;2026-09-04;NAO
husm-ivl-apl1;10.60.1.20;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-apr1;10.18.0.27;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-pg1;10.18.0.30;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-pg2;10.18.0.115;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-pg3;172.17.84.34;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-apl1;10.18.0.80;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-apl2;10.18.0.81;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-apl3;10.18.0.116;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-prx1;10.18.0.123;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-pvl-dck1;10.18.0.234;13 (Trixie)
;
;2026-09-04;NAO
ufgd-hvl-pg1;10.18.0.34;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-hvl-apl1;10.18.0.67;11 (Bullseye)
;
;2026-09-04;NAO
ufgd-ivl-apl1;10.18.0.113;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-hvl-pg1;10.48.210.215;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-hvl-apl1;10.48.210.214;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-ivl-apl1;10.48.210.213;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-apr1;10.48.210.209;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-prt2;10.48.210.221;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-pg1;10.48.210.203;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-pg2;10.48.210.204;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-pg3;172.17.84.35;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-prx1;10.48.210.217;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-apl1;10.48.210.205;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-apl2;10.48.210.206;11 (Bullseye)
;
;2026-09-04;NAO
ufjf-pvl-apl3;10.48.210.212;11 (Bullseye)
;
;2026-09-04;NAO
ufma-hvl-pg1;10.16.1.21;11 (Bullseye)
;
;2026-09-04;NAO
ufma-hvl-apl1;10.16.1.6;11 (Bullseye)
;
;2026-09-04;NAO
ufma-ivl-apl1;10.16.1.30;11 (Bullseye)
;
;2026-09-04;NAO
ufma-pvl-apr1;10.16.1.1;11 (Bullseye)
;
;2026-09-04;NAO
ufma-pvl-prt3;10.16.1.69;11 (Bullseye)
;
;2026-09-04;NAO
ufma-pvl-pg4;10.16.1.10;13 (Trixie)
;
;2026-09-04;NAO
ufma-pvl-pg5;10.16.1.4;13 (Trixie)
;
;2026-09-04;NAO
ufma-pvl-pg6;172.17.84.54;13 (Trixie)
;
;2026-09-04;NAO
ufma-pvl-prx1;10.16.1.40;11 (Bullseye)
;
;2026-09-04;NAO
ufma-pvl-apl1;10.16.1.7;11 (Bullseye)
;
;2026-09-04;NAO
ufma-pvl-apl2;10.16.1.8;11 (Bullseye)
;
;2026-09-04;NAO
ufma-pvl-apl3;10.16.0.28;11 (Bullseye)
;
;2026-09-04;NAO
ufms-hvl-pg1;10.42.1.13;11 (Bullseye)
;
;2026-09-04;NAO
ufms-hvl-apl1;10.42.1.32;11 (Bullseye)
;
;2026-09-04;NAO
ufms-ivl-apl1;10.42.1.33;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-apr1;10.42.1.16;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-pg1;10.42.1.10;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-pg2;10.42.1.23;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-pg3;172.17.84.53;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-apl1;10.42.1.17;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-apl2;10.42.1.12;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-apl3;10.42.1.24;11 (Bullseye)
;
;2026-09-04;NAO
ufms-pvl-prx1;10.42.1.35;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-hvl-pg1;10.72.0.29;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-hvl-apl1;10.72.0.28;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-pvl-apr1;10.72.0.20;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-pvl-prt1;10.72.0.21;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-pvl-pg1;10.72.0.22;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-pvl-pg2;10.72.0.23;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-pvl-pg3;172.17.84.90;11 (Bullseye)
;
;2026-09-04;NAO
ufrr-pvl-apl1;10.72.0.24;11 (Bullseye)
;
;2026-09-04;NAO
fap-hvl-pg1;172.17.87.232;11 (Bullseye)
;
;2026-09-04;NAO
fap-hvl-apl1;172.17.87.223;11 (Bullseye)
;
;2026-09-04;NAO
fap-ivl-apl1;172.17.87.224;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-prt1;10.10.3.64;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-apr1;10.10.3.23;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-pg1;10.10.3.18;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-pg2;10.10.3.21;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-pg3;172.17.84.39;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-apl2;10.10.3.17;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-apl3;10.10.3.20;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-apl1;10.10.3.16;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-prx1;10.10.3.19;11 (Bullseye)
;
;2026-09-04;NAO
fap-pvl-dck1;10.10.3.66;11 (Bullseye)
;
;2026-09-04;NAO
huwc-pvl-pg3;172.17.84.40;11 (Bullseye)
;
;2026-09-04;NAO
huwc-pvl-pg1;10.28.1.59;11 (Bullseye)
;
;2026-09-04;NAO
huwc-pvl-pg2;10.28.1.43;11 (Bullseye)
;
;2026-09-04;NAO
huwc-pvl-apl1;10.28.1.87;11 (Bullseye)
;
;2026-09-04;NAO
huwc-pvl-apl2;10.28.1.88;11 (Bullseye)
;
;2026-09-04;NAO
huwc-pvl-apl3;10.28.1.41;11 (Bullseye)
;
;2026-09-04;NAO
ipp-hvl-pg1;10.142.0.246;11 (Bullseye)
;
;2026-09-04;NAO
ipp-hvl-apl1;10.142.0.243;11 (Bullseye)
;
;2026-09-04;NAO
ipp-ivl-apl1;10.142.0.244;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-apr1;10.142.0.225;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-prt1;10.142.0.234;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-pac1;10.142.0.224;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-pg1;10.142.0.200;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-pg2;10.142.0.245;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-pg3;172.17.84.89;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-prx1;10.142.0.236;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-apl1;10.142.0.241;11 (Bullseye)
;
;2026-09-04;NAO
ipp-pvl-apl2;10.142.0.242;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-apr1;10.31.0.85;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-prt1;10.31.4.26;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-pg1;10.31.0.90;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-pg2;10.31.1.2;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-pg3;172.17.84.41;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-apl1;10.31.0.78;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-apl2;10.31.0.79;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-apl3;10.31.1.3;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-prx1;10.31.0.117;11 (Bullseye)
;
;2026-09-04;NAO
mco-pvl-dck1;10.31.4.27;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-apr1;10.28.1.80;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-prt1;10.28.1.224;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-pg1;10.28.1.78;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-pg2;10.28.1.93;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-pg3;172.17.84.42;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-apl1;10.28.1.89;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-apl2;10.28.1.90;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-apl3;10.28.1.91;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-prx1;10.28.1.250;11 (Bullseye)
;
;2026-09-04;NAO
meac-pvl-dck1;10.28.1.225;11 (Bullseye)
;
;2026-09-04;NAO
mejc-hvl-pg1;10.12.1.68;11 (Bullseye)
;
;2026-09-04;NAO
mejc-hvl-apl1;10.12.1.51;11 (Bullseye)
;
;2026-09-04;NAO
mejc-ivl-apl1;10.12.1.66;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-apr1;10.12.1.50;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-prt1;10.12.2.23;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-pg1;10.12.1.75;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-pg2;10.12.1.175;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-pg3;172.17.84.43;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-apl1;10.12.1.55;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-apl2;10.12.1.56;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-apl3;10.12.1.57;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-prx1;10.12.1.130;11 (Bullseye)
;
;2026-09-04;NAO
mejc-pvl-dck1;10.12.2.25;11 (Bullseye)
;
;2026-09-04;NAO
merj-hvl-pg1;10.143.0.29;11 (Bullseye)
;
;2026-09-04;NAO
merj-hvl-apl1;10.143.0.28;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-apr1;10.143.0.22;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-pg1;10.143.0.24;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-prt1;10.143.0.23;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-pg2;10.143.0.41;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-apl1;10.143.0.26;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-apl2;10.143.0.27;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-prx1;10.143.0.45;11 (Bullseye)
;
;2026-09-04;NAO
meu-pvl-dck1;10.143.0.44;11 (Bullseye)
;
;2026-09-04;NAO
scar-hvl-pg1;10.90.12.43;11 (Bullseye)
;
;2026-09-04;NAO
scar-hvl-apl1;10.90.12.44;11 (Bullseye)
;
;2026-09-04;NAO
scar-ivl-apl1;10.90.12.42;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-apr1;10.90.12.30;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-prt1;10.90.12.67;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-dck1;10.90.12.200;13 (Trixie)
;
;2026-09-04;NAO
scar-pvl-pg1;10.90.12.40;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-pg2;10.90.12.52;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-pg3;172.17.84.14;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-prx1;10.90.12.65;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-apl1;10.90.12.47;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-apl2;10.90.12.48;11 (Bullseye)
;
;2026-09-04;NAO
scar-pvl-apl3;10.90.12.53;11 (Bullseye)
;
;2026-09-04;NAO
ufs-hvl-pg1;10.20.17.16;11 (Bullseye)
;
;2026-09-04;NAO
ufs-hvl-apl1;10.20.17.22;11 (Bullseye)
;
;2026-09-04;NAO
ufs-ivl-apl1;10.20.17.28;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-prt1;10.20.17.69;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-dck1;10.20.17.200;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-pg1;10.20.17.12;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-pg2;10.20.17.38;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-pg3;172.17.84.32;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-prx1;10.20.17.90;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-apl1;10.20.17.31;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-apl2;10.20.17.32;11 (Bullseye)
;
;2026-09-04;NAO
ufs-pvl-apl3;10.20.17.39;11 (Bullseye)
;
;2026-09-04;NAO
se-hvl-11pg1;172.17.87.235;11 (Bullseye)
;
;2026-09-04;NAO
hulw-ivl-11apl1;172.17.85.183;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-prt1;10.65.0.115;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-pg1;10.65.0.125;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-pg2;10.65.0.126;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-pg3;172.17.85.196;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-apr1;10.65.0.106;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-apl1;10.65.0.107;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-apl2;10.65.0.108;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-apl3;10.65.0.109;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-prx1;10.65.0.117;11 (Bullseye)
;
;2026-09-04;NAO
cat-pvl-dck1;10.65.0.116;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-hvl-pg1;10.33.0.40;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-dsw1;10.33.0.46;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-ivl-apl1;10.33.0.47;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-hvl-apl1;10.33.0.48;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-apr1;10.33.0.37;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-prt1;10.33.0.44;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-pg1;10.33.0.38;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-pg2;10.33.0.39;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-pg3;172.17.85.190;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-apl1;10.33.0.41;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-apl2;10.33.0.42;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-apl3;10.33.0.43;11 (Bullseye)
;
;2026-09-04;NAO
ufsj-pvl-prx1;10.33.0.36;11 (Bullseye)
;
;2026-09-04;NAO
sede-pvl-awx1;172.17.70.132;11 (Bullseye)
;
;2026-09-04;NAO
cff-pvl-aplec1;10.141.0.118;12 (Bookworm)
;
;2026-09-04;NAO
